	vid 1	
t	y	
0.883	3.518
0.900	3.509
0.916	3.495
0.933	3.479
0.950	3.460
0.966	3.437
0.983	3.409
1.000	3.381
1.016	3.349
1.033	3.313
1.050	3.278
1.066	3.235
1.083	3.191
1.100	3.149
1.116	3.096
1.133	3.048
1.150	2.996
1.166	2.936
1.183	2.873
1.200	2.812
1.216	2.743
1.233	2.676
1.250	2.606
1.266	2.530
1.283	2.454
1.300	2.376
1.316	2.290
1.333	2.211
1.350	2.123
1.366	2.029
1.383	1.946
1.400	1.851
1.416	1.747
1.433	1.648
1.450	1.560
1.466	1.441
1.483	1.334
1.500	1.245
1.516	1.117
1.533	1.025
