1.200	0.659
1.233	0.659
1.266	0.659
1.300	0.659
1.333	0.659
1.366	0.659
1.400	0.659
1.433	0.659
1.466	0.659
1.500	0.659
1.533	0.659
1.566	0.659
1.600	0.659
1.633	0.659
1.666	0.659
1.700	0.658
1.733	0.657
1.766	0.657
1.800	0.657
1.833	0.657
1.866	0.657
1.900	0.657
1.933	0.656
1.966	0.655
2.000	0.655
2.033	0.654
2.066	0.653
2.100	0.653
2.133	0.652
2.166	0.651
2.199	0.651
2.233	0.650
2.266	0.649
2.299	0.649
2.333	0.648
2.366	0.648
2.399	0.647
2.433	0.646
2.466	0.645
2.499	0.644
2.533	0.643
2.566	0.642
2.599	0.641
2.633	0.640
2.666	0.639
2.699	0.638
2.733	0.635
2.766	0.634
2.799	0.633
2.833	0.632
2.866	0.630
2.899	0.629
2.933	0.629
2.966	0.628
2.999	0.626
3.033	0.624
3.066	0.623
3.099	0.622
3.133	0.620
3.166	0.619
3.199	0.617
3.233	0.615
3.266	0.614
3.299	0.611
3.333	0.610
3.366	0.608
3.399	0.606
3.433	0.605
3.466	0.604
3.499	0.601
3.533	0.600
3.566	0.598
3.599	0.596
3.632	0.594
3.666	0.591
3.699	0.590
3.732	0.588
3.766	0.586
3.799	0.584
3.832	0.582
3.866	0.580
3.899	0.577
3.932	0.575
3.966	0.573
3.999	0.570
4.032	0.568
4.066	0.566
4.099	0.564
4.132	0.561
4.166	0.558
4.199	0.556
4.232	0.554
4.266	0.551
4.299	0.550
4.332	0.547
4.366	0.543
4.399	0.540
4.432	0.538
4.466	0.536
4.499	0.533
4.532	0.530
4.566	0.528
4.599	0.525
4.632	0.522
4.666	0.519
4.699	0.516
4.732	0.513
4.766	0.511
4.799	0.508
4.832	0.505
4.866	0.502
4.899	0.499
4.932	0.496
4.965	0.493
4.999	0.490
5.032	0.487
5.065	0.484
5.099	0.481
5.132	0.477
5.165	0.475
5.199	0.472
5.232	0.468
5.265	0.464
5.299	0.461
5.332	0.458
5.365	0.454
5.399	0.452
5.432	0.448
5.465	0.445
5.499	0.441
5.532	0.437
5.565	0.434
5.599	0.430
5.632	0.426
5.665	0.422
5.699	0.419
5.732	0.415
5.765	0.412
5.799	0.408
5.832	0.405
5.865	0.401
5.899	0.397
5.932	0.393
5.965	0.390
5.999	0.386
6.032	0.382
6.065	0.378
6.099	0.373
6.132	0.369
6.165	0.366
6.199	0.362
6.232	0.358
6.265	0.353
6.299	0.350
6.332	0.346
6.365	0.342
6.398	0.337
6.432	0.333
6.465	0.329
6.498	0.324
6.532	0.320
6.565	0.316
6.598	0.312
6.632	0.307
6.665	0.303
6.698	0.299
6.732	0.294
6.765	0.289
6.798	0.285
6.832	0.280
6.865	0.276
6.898	0.272
6.932	0.266
6.965	0.262
6.998	0.258
7.032	0.253
7.065	0.248
7.098	0.244
7.132	0.238
7.165	0.234
7.198	0.229
7.232	0.224
7.265	0.219
7.298	0.214
7.332	0.209
7.365	0.204
7.398	0.199
7.432	0.195
7.465	0.190
7.498	0.186
7.532	0.181
7.565	0.176
7.598	0.171
7.632	0.166
7.665	0.161
7.698	0.156
7.732	0.151
7.765	0.146
7.798	0.140
7.831	0.135
7.865	0.130
7.898	0.125
7.931	0.119
7.965	0.114
7.998	0.109
8.031	0.103

