0.000	0.530
0.033	0.530
0.067	0.531
0.100	0.530
0.133	0.530
0.167	0.531
0.200	0.531
0.233	0.530
0.267	0.531
0.300	0.531
0.333	0.531
0.367	0.531
0.400	0.531
0.433	0.531
0.467	0.531
0.500	0.531
0.533	0.531
0.567	0.531
0.600	0.531
0.633	0.531
0.667	0.531
0.700	0.531
0.733	0.531
0.766	0.531
0.800	0.531
0.833	0.531
0.866	0.531
0.900	0.531
0.933	0.531
0.966	0.531
1.000	0.532
1.033	0.532
1.066	0.532
1.100	0.532
1.133	0.532
1.166	0.532
1.200	0.532
1.233	0.532
1.266	0.532
1.300	0.532
1.333	0.532
1.366	0.532
1.400	0.532
1.433	0.533
1.466	0.532
1.500	0.532
1.533	0.533
1.566	0.533
1.600	0.532
1.633	0.532
1.666	0.533
1.700	0.532
1.733	0.532
1.766	0.532
1.800	0.532
1.833	0.532
1.866	0.532
1.900	0.532
1.933	0.532
1.966	0.532
2.000	0.532
2.033	0.532
2.066	0.532
2.100	0.531
2.133	0.531
2.166	0.531
2.199	0.531
2.233	0.531
2.266	0.531
2.299	0.531
2.333	0.530
2.366	0.530
2.399	0.530
2.433	0.530
2.466	0.529
2.499	0.529
2.533	0.529
2.566	0.529
2.599	0.528
2.633	0.528
2.666	0.528
2.699	0.528
2.733	0.527
2.766	0.527
2.799	0.527
2.833	0.527
2.866	0.526
2.899	0.526
2.933	0.526
2.966	0.525
2.999	0.525
3.033	0.524
3.066	0.524
3.099	0.524
3.133	0.523
3.166	0.523
3.199	0.522
3.233	0.522
3.266	0.522
3.299	0.521
3.333	0.521
3.366	0.521
3.399	0.520
3.433	0.520
3.466	0.519
3.499	0.519
3.533	0.518
3.566	0.518
3.599	0.517
3.632	0.517
3.666	0.516
3.699	0.516
3.732	0.515
3.766	0.515
3.799	0.514
3.832	0.514
3.866	0.513
3.899	0.513
3.932	0.512
3.966	0.512
3.999	0.511
4.032	0.511
4.066	0.510
4.099	0.509
4.132	0.509
4.166	0.508
4.199	0.508
4.232	0.507
4.266	0.507
4.299	0.506
4.332	0.505
4.366	0.505
4.399	0.504
4.432	0.503
4.466	0.502
4.499	0.502
4.532	0.501
4.566	0.500
4.599	0.500
4.632	0.499
4.666	0.498
4.699	0.498
4.732	0.497
4.766	0.496
4.799	0.496
4.832	0.495
4.866	0.494
4.899	0.494
4.932	0.493
4.965	0.492
4.999	0.491
5.032	0.491
5.065	0.490
5.099	0.489
5.132	0.489
5.165	0.488
5.199	0.487
5.232	0.486
5.265	0.486
5.299	0.485
5.332	0.484
5.365	0.483
5.399	0.482
5.432	0.482
5.465	0.481
5.499	0.480
5.532	0.479
5.565	0.478
5.599	0.478
5.632	0.477
5.665	0.476
5.699	0.475
5.732	0.474
5.765	0.473
5.799	0.473
5.832	0.472
5.865	0.471
5.899	0.470
5.932	0.469
5.965	0.468
5.999	0.467
6.032	0.466
6.065	0.465
6.099	0.465
6.132	0.464
6.165	0.463
6.199	0.462
6.232	0.461
6.265	0.460
6.299	0.459
6.332	0.458
6.365	0.457
6.398	0.456
6.432	0.455
6.465	0.454
6.498	0.453
6.532	0.452
6.565	0.451
6.598	0.450
6.632	0.449
6.665	0.448
6.698	0.447
6.732	0.446
