	0.5 di	
t	y	
0.733	1.496
0.766	1.496
0.800	1.496
0.833	1.496
0.866	1.496
0.900	1.495
0.933	1.495
0.966	1.495
1.000	1.495
1.033	1.495
1.066	1.495
1.100	1.495
1.133	1.495
1.166	1.496
1.200	1.496
1.233	1.496
1.266	1.496
1.300	1.496
1.333	1.496
1.366	1.496
1.400	1.495
1.433	1.495
1.466	1.495
1.500	1.495
1.533	1.495
1.566	1.495
1.600	1.495
1.633	1.495
1.666	1.495
1.700	1.495
1.733	1.495
1.766	1.495
1.800	1.495
1.833	1.495
1.866	1.495
1.900	1.495
1.933	1.495
1.966	1.495
2.000	1.495
2.033	1.495
2.066	1.495
2.100	1.495
2.133	1.495
2.166	1.495
2.199	1.495
2.233	1.495
2.266	1.495
2.299	1.495
2.333	1.495
2.366	1.495
2.399	1.495
2.433	1.495
2.466	1.495
2.499	1.495
2.533	1.495
2.566	1.495
2.599	1.495
2.633	1.495
2.666	1.495
2.699	1.494
2.733	1.494
2.766	1.494
2.799	1.494
2.833	1.494
2.866	1.494
2.899	1.493
2.933	1.493
2.966	1.493
2.999	1.493
3.033	1.493
3.066	1.493
3.099	1.493
3.133	1.493
3.166	1.493
3.199	1.493
3.233	1.492
3.266	1.492
3.299	1.492
3.333	1.491
3.366	1.491
3.399	1.490
3.433	1.490
3.466	1.490
3.499	1.490
3.533	1.490
3.566	1.489
3.599	1.489
3.632	1.489
3.666	1.489
3.699	1.488
3.732	1.488
3.766	1.488
3.799	1.488
3.832	1.487
3.866	1.487
3.899	1.486
3.932	1.486
3.966	1.486
3.999	1.485
4.032	1.485
4.066	1.484
4.099	1.484
4.132	1.483
4.166	1.483
4.199	1.483
4.232	1.482
4.266	1.482
4.299	1.482
4.332	1.482
4.366	1.481
4.399	1.481
4.432	1.480
4.466	1.480
4.499	1.480
4.532	1.479
4.566	1.479
4.599	1.478
4.632	1.478
4.666	1.477
4.699	1.477
4.732	1.476
4.766	1.475
4.799	1.475
4.832	1.475
4.866	1.474
4.899	1.473
4.932	1.473
4.965	1.472
4.999	1.472
5.032	1.472
5.065	1.472
5.099	1.471
5.132	1.470
5.165	1.470
5.199	1.470
5.232	1.469
5.265	1.468
5.299	1.468
5.332	1.467
5.365	1.467
5.399	1.466
5.432	1.465
5.465	1.465
5.499	1.464
5.532	1.463
5.565	1.462
5.599	1.462
5.632	1.461
5.665	1.461
5.699	1.461
5.732	1.460
5.765	1.460
5.799	1.459
5.832	1.458
5.865	1.457
5.899	1.457
5.932	1.457
5.965	1.456
5.999	1.456
6.032	1.455
6.065	1.454
6.099	1.453
6.132	1.452
6.165	1.451
6.199	1.451
6.232	1.450
6.265	1.450
6.299	1.449
6.332	1.449
6.365	1.448
6.398	1.447
6.432	1.448
6.465	1.446
6.498	1.446
6.532	1.446
6.565	1.445
6.598	1.445
6.632	1.443
6.665	1.443
6.698	1.442
6.732	1.442
6.765	1.441
6.798	1.440
6.832	1.440
6.865	1.439
6.898	1.438
6.932	1.437
6.965	1.437
6.998	1.436
7.032	1.435
7.065	1.434
7.098	1.433
7.132	1.433
7.165	1.433
7.198	1.431
7.232	1.431
7.265	1.430
7.298	1.430
7.332	1.429
7.365	1.428
7.398	1.427
7.432	1.426
7.465	1.425
7.498	1.425
7.532	1.425
7.565	1.423
7.598	1.423
7.632	1.423
7.665	1.421
7.698	1.420
7.732	1.420
7.765	1.418
7.798	1.418
7.831	1.418
7.865	1.416
7.898	1.416
7.931	1.415
7.965	1.414
7.998	1.414
8.031	1.413
8.065	1.412
8.098	1.411
8.131	1.411
8.165	1.410
8.198	1.408
8.231	1.408
8.265	1.407
8.298	1.407
8.331	1.405
8.365	1.405
8.398	1.403
8.431	1.403
8.465	1.402
8.498	1.402
8.531	1.400
8.565	1.400
8.598	1.398
8.631	1.398
8.665	1.397
8.698	1.396
8.731	1.395
8.765	1.395
8.798	1.393
8.831	1.393
8.865	1.392
8.898	1.391
8.931	1.391
8.965	1.390
8.998	1.388
9.031	1.388
9.065	1.388
9.098	1.387
9.131	1.386
9.165	1.385
9.198	1.383
9.231	1.383
9.264	1.383
9.298	1.381
9.331	1.380
9.364	1.379
9.398	1.378
9.431	1.378
9.464	1.377
9.498	1.376
9.531	1.376
9.564	1.374
9.598	1.374
9.631	1.373
9.664	1.372
9.698	1.371
9.731	1.370
9.764	1.369
9.798	1.368
9.831	1.368
9.864	1.366
9.898	1.366
9.931	1.365
9.964	1.364
9.998	1.363
10.031	1.363
10.064	1.361
10.098	1.360
10.131	1.360
10.164	1.358
10.198	1.358
10.231	1.356
10.264	1.356
10.298	1.355
10.331	1.353
10.364	1.353
10.398	1.351
10.431	1.351
10.464	1.350
10.498	1.349
10.531	1.348
10.564	1.347
10.598	1.346
10.631	1.345
10.664	1.344
10.697	1.343
10.731	1.342
10.764	1.341
10.797	1.340
10.831	1.339
10.864	1.338
10.897	1.337
10.931	1.336
10.964	1.335
10.997	1.335
11.031	1.333
11.064	1.332
11.097	1.331
11.131	1.330
11.164	1.329
11.197	1.328
11.231	1.328
11.264	1.326
11.297	1.325
11.331	1.324
11.364	1.323
11.397	1.322
11.431	1.321
11.464	1.321
11.497	1.319
11.531	1.318
11.564	1.317
11.597	1.316
11.631	1.315
11.664	1.314
11.697	1.313
11.731	1.312
11.764	1.311
11.797	1.310
11.831	1.309
11.864	1.308
11.897	1.308
11.931	1.306
11.964	1.305
11.997	1.304
12.031	1.303
12.064	1.302
12.097	1.301
12.130	1.300
12.164	1.299
12.197	1.298
12.230	1.296
12.264	1.296
12.297	1.294
12.330	1.293
12.364	1.292
12.397	1.291
12.430	1.290
12.464	1.289
12.497	1.288
12.530	1.287
12.564	1.286
12.597	1.285
12.630	1.284
12.664	1.283
12.697	1.281
12.730	1.281
12.764	1.279
12.797	1.279
12.830	1.277
12.864	1.276
12.897	1.275
12.930	1.274
12.964	1.273
12.997	1.272
13.030	1.272
13.064	1.270
13.097	1.269
13.130	1.268
13.164	1.267
13.197	1.266
13.230	1.265
13.264	1.264
13.297	1.262
13.330	1.261
13.364	1.260
13.397	1.259
13.430	1.258
13.464	1.257
13.497	1.256
13.530	1.254
13.563	1.254
13.597	1.253
13.630	1.251
13.663	1.250
13.697	1.249
13.730	1.248
13.763	1.247
13.797	1.246
13.830	1.244
13.863	1.244
13.897	1.242
13.930	1.241
13.963	1.240
13.997	1.239
14.030	1.239
14.063	1.237
14.097	1.236
14.130	1.235
14.163	1.234
14.197	1.233
14.230	1.232
14.263	1.230
14.297	1.229
14.330	1.228
14.363	1.227
14.397	1.226
14.430	1.225
14.463	1.224
14.497	1.223
14.530	1.221
14.563	1.220
14.597	1.219
