2	-4.82064132
2.301029996	0.948492999
2.544068044	5.673117992
2.477121255	4.268311642
2.653212514	7.618133387
2.698970004	8.627275283
2.77815125	9.930996131
2.875061263	11.64928871
3	13.63191817
3.079181246	14.80725379
3.146128036	15.7065967
3.204119983	16.25826713
3.301029996	17.38463439
3.397940009	18.06179974
3.477121255	18.48558572
3.602059991	18.98780013
3.698970004	19.18082785
3.77815125	19.36965897
3.84509804	19.55447211
3.903089987	19.55447211
3.977723605	19.55447211
4.041392685	19.55447211
4.146128036	19.90904744
4.230448921	19.81713241
4.301029996	19.70553486
4.352182518	19.71204359
4.544068044	19.83133665
4.698970004	19.83133665
